,Comments,Origin
3198,En la escuela el mas abusado logra conseguir contactos y amigos para luego obtener mas oportunidades de empleo.,Universal
3199,Eso es normal en este país 🇲🇽 de qué se sosprenden,Universal
3200,"Pero AMLO ya tiene la solución, inscribirlos al IMSS y presumir que hay crecimiento",Universal
3201,después de tanto criticar a Samuel García ahora le vienen a dar la razón,Universal
3202,Como creen? Yo tengo otros datos,Universal
3203,"Y sin ofender, si vienes de una universidad del bienestar de las del presi.,pobre mexicano.",Universal
3204,"Por eso la estructura económica debe cambiar, no olvidemos que el sur también es México.",Universal
3205,Apenas se dan cuenta?,Universal
3206,Eso ha sido siempre,Universal
3207,"No es nada nuevo, eso siempre se ha sabido?",Universal
3208,Hay que novedad!! 🤦🏻‍♀️,Universal
3209,"El norte también es mexico, solo hablan del sur , todas las infraestructura
s van para el sur, el norte estaría mejor sin el sur para ser sinceros solo son un estorbo para el desarrollo de mexico",Universal
3210,Que no se olviden qué Uber siempre está contratando y tiene mucho trabajo todo el tiempo,Universal
3211,Gran descubrimiento,Universal
3212,"Pues cierto pejelagarto nunca había trabajado en su vida y acabo de presidente, es del sureste, tiene pobre educación, ignorante fanático populista lleno de resentimiento, este análisis no cuadra",Universal
3213,"Pues parece algo mas como cultural el asunto, si tu familia se dedica al comercio informal es muy probable que te alienten a seguir por ese camino ( obiamente como en todo te puede ir muy bien o te puede ir muy mal )",Universal
3214,Si son pobres son seguidores de morena no hay más.,Universal
3215,"Si es de bajos recursos y tiene un negocio es un trabajo informal. Si es las lomas y tiene un negocio es microempresario
.
La discriminación 😒😒😒",Universal
3216,Gracias a Salinas de gortari y a la mafia del poder esta así México!!,Universal
3217,"Lo más importante es que conozcas a alguien, si no conoces a nadie, tal vez no sea imposible obtener un buen empleo, pero te será diez veces más difícil.",Universal
3218,"Como dice el Chimoltrufio tropical ; no sean aspiracionistas
.",Universal
3219,Así es la meritocracia como crees que llego el sobrino de FECAL a ser columnista jajajajajaja,Universal
3220,"Se parece al puente para llegar a mi colonia pero este si está mas extremo tiene hoyos sin cristales hay que ir sorteando los hoyos y a los asaltantes allá arriba, los 30 mts que mide se hacen como los 632 de este de Vietnam",Universal
3221,Lo bueno que no está el prian en ese lugar por que dirían que como se le ocurrió hacer eso. Es una tontería. Ese puente cuando se caiga. Ellos saben todo. Jajajajaj. Viven en una burbuja,Universal
3222,No pos no pasó x ahí gracias,Universal
3223,No gracias,Universal
3224,No me gustaría caminar ahi,Universal
3225,La hermosa socialista y virginal Vietnam.,Universal
3226,"Lastima que esté tan lejos, está bonito,sería una bonita experiencia cruzarlo",Universal
3227,Esto si es obra....de alta generación no lo que hace el susodicho del ya sabes quién...,Universal
3228,Cuando Ebrard sea presidente va a hacer uno en la CDMX.,Universal
3229,Hay más gente que en el CHaifa,Universal
3230,Waaaoow Bello..,Universal
3231,Rahe Hernandez,Universal
3232,De verdad está de vertigo,Universal
3233,RD Pao Juan RA Elizabeth Rodriguez,Universal
3234,Sensacional 👏👏👏👍👍🙋‍♂️🙋‍♂️,Universal
3235,Israel Brandt Cooper,Universal
3236,Por si pensaban que Vietnam seguían siendo los pueblos al lado del río que nos muestran en las películas.,Universal
3237,Kar Prest 😍,Universal
3238,Daniel Ra,Universal
3239,Allan L Quintero ahí para que me mates el miedo a la altura :v,Universal
3240,Ale Perez,Universal
3241,Alberto,Universal
3242,Luis MN,Universal
3243,Davis Sanchez,Universal
3244,"Eder Martínez ahorita no, joven 😅",Universal
3245,Eduardo Ivan Yepez,Universal
3246,Flor Altamirano,Universal
3247,Anareli Rojas Luis Rjs,Universal
3248,Adrenalina 🥳,Universal
3249,Asombroso🌷,Universal
3250,Jose Herrera,Universal
3251,Eva Garcia Torres,Universal
3252,Mony Malagamba Monjarás,Universal
3253,Fear DE Cortes vamos mana jajajajajajaja,Universal
3254,Guillermo Rodriguez Nava,Universal
3255,Nadia Rueda,Universal
3256,"John Doee ¡'Amos, Gordi! 😅",Universal
3257,Javier Reyes pasarias x ahí,Universal
3258,Vanesa Juarez vamoooos,Universal
3259,Jacky Gomez no manches! Vamos !,Universal
3260,Alma Torres,Universal
3261,Rodrigo Torres,Universal
3262,Salvador Navarro,Universal
3263,Grompere Kichelcher,Universal
3264,Psicke Nerva ni en mis peores pesadillas.,Universal
3265,Vamos Ramona Samaniego Samaniego 🤣🤣,Universal
3266,Leticia Tiznado para volver,Universal
3267,Gaby Maldonado vamos????,Universal
3268,Gloria Hernández🌚♥️,Universal
3269,Geli Ramirez; Deivid Vela; Haury Cavallari Ramirez.,Universal
3270,Mira Cesar Salgado,Universal
3271,Segundo Segundo 😎,Universal
3272,Marina Astorga te atreverías?,Universal
3273,"Fatima Mendez esos si son puentes, Amonos",Universal
3274,Vamos Héctor Alcántara Robles y Enrique Sanchez,Universal
3275,Eric Ramos mira,Universal
3276,Jesus Gonzalez vamos 😎,Universal
3277,Lauris Arci muero 😬,Universal
3278,Ok muy bien pongamosnos a pensar a quien le combiene que existan tantas desaparición de mujeres niño y secuestros quien ha desarrollado un chip que se implementar en el cuerpo elon musk y si no existen desapariciones no podría vender su chip que se implanta en el cuerpo humano no generarían ganancias,Universal
3279,"Que poca empatía de los que comentan, que si andaba o no de parranda, que si fue capricho, que si esto o lo otro, entonces si ellas aparecen muertas es donde se justifica, o como?
Que bueno que apareció sana y salva y punto. Qué trae pedos en la mente! Pues entonces hay que apoyar...no juzgar, criticar y crucificar porque apareció viva y quién sabe a dónde 😈👿andaba o con quién!!
Por favor!",Universal
3280,"Por niñas así muchas pagan las consecuencias cuando van a levantar el acta lo primero que dicen que se fue con el novio y tardan en proceso y esas horas son cruciales para la búsqueda de niñas que están en peligro
Por favor niñas si se van a ir con alguien hablen las cosas como son y no hagan este tipo de cosas están viendo la situación y sus tonteras que hacen desde un principio hubiera dicho que se iba y ya",Universal
3281,Un logro más de la 4T👏👏👏😌😎,Universal
3282,"Entonces no estaba desaparecida ella llamó para decir que se iba a otro estado a vivir, entonces de que hablamos, y dicen que la encontraron sana y salva, si se fue por su voluntad",Universal
3283,"Que gusto, si se van por varios dias avisen, sino quieren decirles a sus papás, dejen recados con alguien.",Universal
3284,Gracias a dios estas bien pero ponte a pensar que si hay desaparecidas de verdad y el tiempo que perdieron buscándote pudo ser empleado para otra persona desaparecida de verdad nobli vuelvas hacer niña ponte a pensar en tus papas la angustia y desesperación que sintieron al no verte llegar,Universal
3285,"Que ella avisó que se quería ir a Hidalgo 😡, eso no es desaparecida…. Por un capricho de la niña, yo creo hay casos más importantes",Universal
3286,"Para la otra que avise adonde y con quien va, que no sea gacha, pobres padres, da coraje 😡",Universal
3287,Que necesidad de alborotar a la gente y en especial a los papás andaba de fiesta y ahora hay que aplaudir su gran hazaña,Universal
3288,Que bueno. Ojalá a si fueran las noticias sobre todas las demás.s,Universal
3289,Que importa lo bueno es que apareció: la respuesta más estúpida de la gente que piensa que activar una alerta Amber y movilizar gente está bien mientras las niñas andan en sus desmanes... En fin es bueno que aparezcan pero estos casos deberían de tener algún tipo de multa económicas o algún tipo de trabajo comunitario para estos jóvenes inútiles,Universal
3290,"Ah si???? Donde andaba? ....o resulta que el agresor dijo: mmmm....no mejor no, te suelto. (Y la chica de repente le dio Alzheimer y olvido como era el agresor) 😂😂😂😂😂",Universal
3291,"Que gusto que estés bien niña ,lo importante es que estés bien y por eso doy gracias a Dios .",Universal
3292,Ojalá así fuera con todos y todas cuando ponen reporte de desaparición 🥺,Universal
3293,y donde estaba...???,Universal
3294,Gracias a Dios que esta ya con su familia.,Universal
3295,¿Por qué hay gente idiota que reacciona riendose de esta noticia?,Universal
3296,Gracias a Dios Padre Celestial. Es urgente que la sociedad exija la Pena de muerte y la Casteacion Química,Universal
3297,"Gracias por avisar, así deberían de hacer con las personas que son encontradas, linda tarde.",Universal
3298,Mi opinion es que deben aplicar una buena multa. Cuando se han ido escondiendpse. Es como llamarle a la cruz roja para pura broma y desprotegen a quien si la necesita . 🤥,Universal
3299,Gloria a Dios que apareció Valery.,Universal
3300,Gracias por avisar dios los bendiga 🙏🏼 🙏🏼 🙏🏼,Universal
3301,"Me alegra mucho que apareció, bendito dios",Universal
3302,Bendito dios,Universal
3303,Gracias A Dios🙏Q Apareció..Con Vida..Dios Te Bndiga Hermosa 😍,Universal
3304,"No andaba perdida, andaba de parranda.",Universal
3305,Gracias a Dios,Universal
3306,Bendito Dios 🙌,Universal
3307,Bendito sea Dios 🙏🙏🙏,Universal
3308,Que bendición 🙏🏻,Universal
3309,"Gracias por compartir su felicidad, Una buena noticia siempre se agradece",Universal
3310,Bendito Dios 🙏,Universal
3311,Gloria a Dios,Universal
3312,Que bueno gracias a Dios 🙏,Universal
3313,Gracias a Dios,Universal
3314,Gracias a Dios 🙏🥰,Universal
3315,Gracias a Dios 🙏,Universal
3316,Gracias a Dios 🙏🙏🙏,Universal
3317,Gracias a Dios 🙏,Universal
3318,Gracias a dios,Universal
3319,Bendito Dios 🙏🙏🙏,Universal
3320,Gracias a Dios 🙏,Universal
3321,Gracias a Dios 🙏🙏🙏,Universal
3322,Gracias a Dios,Universal
3323,Gracias a Dios 🙏🙏🙏,Universal
3324,Gracias a Dios,Universal
3325,🙏 gracias a Dios 😊,Universal
3326,Gracias a Dios 🙏🙏,Universal
3327,Gracias a Dios.,Universal
3328,Gracias a Dios,Universal
3329,Gracias a Dios 🙏,Universal
3330,Una menos gracias a Dios,Universal
3331,Gracias a Dios,Universal
3332,Gloria a Dios,Universal
3333,"Gracias a Dios, faltan muchas por encontrar",Universal
3334,Gracias a Dios,Universal
3335,Gracias a DIOS,Universal
3336,Gracias a Dios 🙏🏼,Universal
3337,Gracias a dios,Universal
3338,"Magnífica noticia,",Universal
3339,Gracias a Dios,Universal
3340,Bendito Dios,Universal
3341,Gracias a Dios,Universal
3342,Bendito Dios ke apareció aya estado donde aya estado,Universal
3343,Gloria a Dios,Universal
3344,Gracias a Dios!,Universal
3345,Bendito Dios!!!!,Universal
3346,"Hay que celebrar y dar agracias a Dios que apareció, eso es lo más importante.
Ahora que si estaba en la parranda, pues ya que su mamacita y abuelita se arreglen con ella, porque de que les puso un susto si se lo puso!",Universal
3347,Bendito sea Dios.,Universal
3348,Gracias por informar!!!,Universal
3349,Bendito sea Dios,Universal
3350,"A los jóvenes se les hace fácil decir van con amiga y se van otro lado, es importante que avisen familiares, sino andan haciendo manifestaciones
dañando terceras personas",Universal
3351,Me da gusto que se encuentre bien....pero Debería de existir algún tipo de multa cívica o que haga labor social ....por estos actos ....para que lo casos realmente verídicos sean buscados ..... para que así los jóvenes se an más responsables,Universal
3352,Bendito dios,Universal
3353,"Gracias.gracias
.gracias.",Universal
3354,"Por niñas como estás q andan en otro lados por su irresponsabilid
ad, se pierde valioso tiempo que puede ser ocupado en las que realmente están desaparecidas",Universal
3355,Por estás niñas se van de fiesta y por estás no buscan realmente a las que si son desaparecida deberían multar a esas niñas,Universal
3356,Donde estaba.,Universal
3357,Excelente noticia,Universal
3358,Y ahora por motivos de este tipo luego no les hacen caso a las que de verdad son desaparecidas encontrá de su voluntad!!,Universal
3359,Bendito sea dios 🙏,Universal
3360,Bendito Dios nna cuidate mucho,Universal
3361,Sus padres y familiares en el susto y ella en el gusto,Universal
3362,"Es que ahora con sus retos de desaparecidos,y
a no sabrán,cuándo es real",Universal
3363,Bien porque regreso sana y salva a su casa. Pero si una buena lección cómo castigo,Universal
3364,Gloria para Jesucristo Amen 🤗❤️🙏🏻,Universal
3365,Grs a Dios,Universal
3366,"Que bueno que este medio ""periodístico"" este dando este tipo de difusión... Pero la pregunta es... Dónde estaban antes? Por qué no hacían este tipo de difusión?",Universal
3367,Ay no maaa!!! Que bueno!!! A pesar del tiempo si la encontraron bien :'),Universal
3368,"Mujeres vivimos en la tecnología, si tienen para comprar un android o iphone, igual un GPS trailo consigo en todo momento, donde ustedes saben. Más vale prevenir qué lamentar 😩",Universal
3369,Angélica Ojudna está chava fue la que le dije que se perdió en bosques,Universal
3370,Pero no dicen porque fue encontrada en ese lugar,Universal
3371,Y entonces estaba por su voluntad en Hidalgo?,Universal
3372,Haciendo perder el tiempo a las autoridades,Universal
3373,Cuantos detenidos,Universal
3374,"Andaba con el Brayan en brama y regresa supuestamente de un terrible secuestro.

No sean pndjos, hay personas que si requieren toda la ayuda posible para ser localizados, si están en época de calentura por lo menos avisen a sus padres para que eviten hacer este tipo de escenas",Universal
