,Comments,Origin
2353,"Muy buena información, castigo por maltrato de inocentes perritos",Milenio
2354,Que nos salga,Milenio
2355,Justicia x el,Milenio
2356,Justicia 🙏,Milenio
2357,No que podría ser.. ASÍ TIENE Que SER...,Milenio
2358,Justicia para Wero,Milenio
2359,Que poca...,Milenio
2360,Ya pude vivir los perrito en su casa gusto,Milenio
2361,Justicia,Milenio
2362,🤬🤬🤬🤬,Milenio
2363,🐕😢💔,Milenio
2364,😥,Milenio
2365,Ornelitas Barcenas,Milenio
2366,...,Milenio
2367,Ojalá,Milenio
2368,Inocentes angelitos dios mío,Milenio
2369,Se me hacen pocos.,Milenio
2370,Malditos asesinos así les va ir infelices,Milenio
2371,.,Milenio
2372,🤬🤬🤬,Milenio
2373,"Se ha comprobado que el Maltrato animal tiene estrecha relación con un perfil criminal ⚠️ Es por las implicaciones que tiene que debe ser tipificado como lo que es ""DELITO GRAVE"" y ser penalizado como tal. Quien lo comete, no para ahí y lo que sigue es un ser humano vulnerable; es por ello representa un Peligro Social.",Milenio
2374,"Otra cosa sería si existieran leyes que de verdad sancionen severamente estos actos de crueldad hacia los animales, pero como no les importa la muerte de una persona, ( a menos que sea figura pública, político etc ) que podemos esperar de la vida de un animalito 🤬",Milenio
2375,lo ironico seria que encontraran rapido a quein mato al perro que a quienes matan a seres humanos y nunca dan con el culpable !!!,Milenio
2376,Muérte!!!! Cuales años,Milenio
2377,Porque cárcel? Ojo por ojo a estos HDP🤬🤬,Milenio
2378,Que desgraciados,Milenio
2379,Que les dé 30 años de cárcel.,Milenio
2380,Gustisa son peligros que los en aresten por favor los perritos tambien son crasion de Dios,Milenio
2381,Pues es poco para unos malditos asecinos pena perpetua es poco para unos desgraciados como esos no es justo matar o maltratar a un ser tal fiel,Milenio
2382,Pues deberían darle de perdido 50 años por aprovechados,Milenio
2383,Es su casa del perrro,Milenio
2384,En verdad cada día es de asustarse más y no poder comprender en que nos estamos convirtiendo,Milenio
2385,Muchas gracias señor metiche,Milenio
2386,Sangre de Cristo protegenos de todo mal 🙏🙏🙏,Milenio
2387,Y en dónde sucedió esa atrocidad,Milenio
2388,Es la barbarie esto,Milenio
2389,Estamos en los ultimos tiempos que barbaridad,Milenio
2390,¿Se encerro sola en el congeñ,Milenio
2391,Santo dios tanto así no lo puedo creer que barbaridad,Milenio
2392,Noticia de Florida,Milenio
2393,.......,Milenio
2394,Fernando Melgarejo,Milenio
2395,"Top fan
Margarita Resendez",Milenio
2396,Mar Veracruz,Milenio
2397,Juan Pedro Medina Coronado,Milenio
2398,Quede helado de ver la noticia!,Milenio
2399,"Cuando los hijos cumplen la mayoría de edad, el mayor acto de amor es sacarlos de casa, que aprendan a ser adultos.",Milenio
2400,Herencia dinero ambición sin trabajar hoy cárcel que insensible los humanos contra un familiar como si a ellos no le tocaría morir algún día o estén pensando en ser eternos para siempre,Milenio
2401,"Lean Mateo 24 y verán que ya, no andamos muy lejos de que Dios haga justicia a esta humanidad perversa y malvada.",Milenio
2402,Es mejor no juzgar solo eya sabe el motivo por el cual hizo eso con su madre 😞,Milenio
2403,Estaba bien fresca,Milenio
2404,No y no lo más triste es que los viejitos son como unos niños ellos ya no saben del peligro ello harían lo que uno dice verdad a si que no sabemos lo que aya pasado con esta persona pero lo que allá sido le podimos a nuestras autoridades que investiguen y que castiguen para que sean castigados,Milenio
2405,..,Milenio
2406,"Impresionanti declaraciones..
..",Milenio
2407,Adriana Becerril D,Milenio
2408,Ni cuando lo supere el otro hasta chamba le salió😞😞,Milenio
2409,"Impresionante!?
!",Milenio
2410,"Top fan
Antonio Hernandez",Milenio
2411,Todas nos impactamos😂🤣😂🤣🤩,Milenio
2412,Eso es por ser sobrina de felipe calderon,Milenio
2413,Alex Fuentes,Milenio
2414,Y la noticia???,Milenio
2415,Es periodista y d es come d q s spanta,Milenio
2416,Claro es una víbora de dos cabezas y se cree mucho como la que puede en todo siempre criticando y juzgando y no pasa las noticias como es ya que son pagadas.,Milenio
2417,"Es normal q llore porque a no tiene a la mano tremenda herramienta en grosor y largo de mi zague, claro q su cuerpo lo resiente, antes estaba más picada, girita, mas alerta por tremendo castigo, ahora su vida es aburrida y pacífica",Milenio
2418,Fácil k no ventile sus intimidad en la redes y nadie se entera o no,Milenio
2419,"A veces los personajes dan pie y luego se quejan.
Simplemente hubiera respondido ese tema no está a discusión y punto.",Milenio
2420,"Fácil !
Cierra la puerta de tu cuarto para tener privacidad o sea cierra tus redes sociales…
Pero noooo nadie las podemos cerrar y salirnos de este maldito vició FACEBOOK.",Milenio
2421,Y tú si te metes en la vida de los demás siguiendo el guion que tus patrones tranzas te ordenan. Y ahora vienes a llorar ? Ya deja de hacerte publicidad barata.,Milenio
2422,"Pero los millones que le saco a su ex en el divorcio, llenaron em hueco que el dejó 🤣🤣",Milenio
2423,Pues qué sé dediqué a otra cosa...,Milenio
2424,Luiz Pinto de Oliveira,Milenio
2425,"Asesinos,",Milenio
2426,JUSTICIA!,Milenio
2427,"La GUARDIA NACIONAL, no ha servido para NADA, otro capricho más del Presidente. Solo sirve para asesinar, pasear por las calles, se les ve salir de Centros Comerciales con grandes compras de alimentos, en las tiendas de conveniencia y estacionados en lugares donde se les da la gana estorbando y descansando.",Milenio
2428,Por que no pararon los muchachos cuando los de la Guardia les marcaron el alto?,Milenio
2429,Suerte,Milenio
2430,Suerte🍀,Milenio
2431,"Pero si no da gracia el vídeo que hizo, al menos a mí no se me hizo chistoso deberían usar el tiempo para poner notas que realmente aporten algo no tonterías",Milenio
2432,A mí me vale v..morrillo sin chiste,Milenio
2433,"Se eliminó el Outsourcing https://
trejogutierrez.c
om/2021/09/06/
reforma-en-mater
ia-de-subcontra
tacion-laboral/",Milenio
2434,Ala vg jajajaka le doy 1 semana para que la fastidien las otras 2 culebras 🤣🤣🤣,Milenio
2435,Jajaja y la van aceptar la Andrea y la Galilea ?,Milenio
2436,"C enfrentara a grandrs arpias, q se emppderarpn de ese, programa, suerte toñita",Milenio
2437,Quien es ella,Milenio
2438,Jordy Saucedo,Milenio
2439,¿Estoy en el 2002?,Milenio
2440,Que emoción,Milenio
2441,Ornelitas Barcenas,Milenio
2442,Mildred Olán jajajajaja tendrá nuevo puesto😂,Milenio
2443,George Edward Glez,Milenio
2444,ª,Milenio
2445,"Que gran noticia, estaba con el pendiente de saber de esa tipa😒! 🤢🤢🤢🤮🤮🤮🤮",Milenio
2446,"A mi me parece que los productores del programa no deberían admitir a toñita es muy problemática y no va aportar nada bueno al programa, pero en fin 🤷",Milenio
2447,Que asco guacala,Milenio
2448,A chinga apoco a un existe ese programa,Milenio
2449,Ya no saben que poner,Milenio
2450,No de aii no deberías ir ay muchas trabas para salir adelante pero bueno suerte,Milenio
2451,Y esta chica quien es?,Milenio
2452,Pensé que era yalitza,Milenio
2453,Quién es Toñita,Milenio
2454,Pero si está mal esta mujer de su cabecita ya lo verán lo que va ser .,Milenio
2455,Q preocupada estaba jajajaja,Milenio
2456,Es para lo único que sirvió la academia ajjaaja,Milenio
2457,Mejor diganme porque el president dejo que sicarios en sinaloa tomaron de prisioneros a marinos,Milenio
2458,"Bien, siempre es importante tener prioridades de vida más que de trabajo.",Milenio
2459,Carlos Rivera,Milenio
2460,😢😢😢😢,Milenio
2461,"Ni manejaba, iba en una grúa 😂",Milenio
2462,Yo la veo como muy Solita. Sin apoyo ni empatía para con ella. Siento como si la abandonaron a su suerte y al mismo tiempo siento que esto fue planeado por los Amigos. No puedo comprender cómo están sueltas estas personas. Espero y se tomen el tiempo de Investigar bien.,Milenio
2463,"Es incleible ver este tipo de noticias y escuchar cuanta gente corrompida inepta y corrupta existe, Dios ve todo y de la justicia divina nadie escapa eso tenganlo por seguro justicia para todos y todas y proteccion para la familia de los afectados Dios proteja a la familia de esta jovencita 😇🙏",Milenio
2464,Y de esto vive.,Milenio
2465,Mary Coco Garcia,Milenio
2466,Nuevo león es femicida,Milenio
2467,"esta buena la serie, mañana sacan otro video nuevo...todo por el rating",Milenio
2468,0:36 otra vez se escuchan voces,Milenio
2469,Silvia Martinez,Milenio
2470,"Se ve muy raro el comportamiento de el hombre que anda en la tienda uno que entra y sale ,ahí por donde están ellas",Milenio
2471,Descanse en paz amén 🙏🏻,Milenio
2472,"Es evidente que ahora ya salen videos y sembraron el cuerpo pero hicieron que encajara con estos videos guardados que ahora aparecen para que todo ""cuadre"" a como las autoridades y el gobernador de Nuevo león indiquen ,como en donde ""camina y se pierde de camara ""justo hacia donde dicen que están las cisternas""...Ah
ora que ya tuvieron tiempo de crear una historia falsa ""con pruebas"" hay más evidencias que cuando ""investigaban arduamente y ningúna cámara funcionaba"" y los videos todos mochos.Eso es todo lo que nos daban y de Ia nada se pierden 10 minutos en el vídeo, o sea así de la nada. Que asco para lo que se prestan.",Milenio
2473,"A veses la vida nos ensena somos viejos.y no aprendemos..con
los anos.uno analyze c omo pasan los anos.veia muchas cosas q pasan en la ciudad donde vivo.los lugares de diversion donde se consume alcohol de todo tipo de substances toxic. era peligro siempre pasaban pleitos hasta balasos..entonc
es pense si sigo frecuentando..e
stoy expuesto y estoy conciente..algo
grave me puede Pasar. Porque alli llega personas de todo tipo de calana.hasta criminales..las
muchachas que fueron a divertirce a emborracharce..
ellas querian enbriagarce compraron alcohol.alli las cosas no salieron en final Feliz. Todo lo contra rio..cuando uno piensa q estoy haciendo lo correcto. Uno esta equivocado..des
de anos muchos anos a crecido la maladad..",Milenio
2474,Da una ira oir hablar a medio de comunicacion y darce cuenta que se venden al mejor postor .como periodistas dan lastima son mediocres no sirven .,Milenio
2475,Todos tuvieron la culpa menos ella🙄,Milenio
2476,Vieja infeliz,Milenio
2477,Y LO QUE DICE QUE EL CHOFER LA MIRO CORRIENDO AL HOTEL ENCERIO SOLO CONFUNDEN NO QUE LA HABIA DEJADO EN OTRA PARTE HAY DIOS PERO BUENO,Milenio
2478,pero no hablan de los 30 mil pesos que son parte de la clave del asunto.,Milenio
2479,Porque está la fiscalía armando un caso con videos en reversa,Milenio
2480,Que basura como se prestan a esto nefasta,Milenio
2481,Ojalá. En. Sinaloa,Milenio
2482,Gracias por la información...🙏🙋🏼‍♀️,Milenio
2483,Ojalá ❤️,Milenio
2484,A esos si los dejaron ir la guardia nacional y al estudiante matan en irapuato sr presidente me preguntó que tipo de gente tiene en la guardia nacional que ataca cuando quiere y no cuando debe,Milenio
2485,"Esta es su realidad, la ética con la que vive. Su padre era de vicios mayores",Milenio
2486,"Ah... a los que detuvieron son presuntos... pero a los q8e ""dejaron ir"" si son.... en que se basa Milenio??? tiene pruebas, fotos, videos, donde compruebe que ellos iniciaron eso???",Milenio
2487,Tiene mucho interés en ser dueño de Twitter,Milenio
2488,Números y letras,Milenio
2489,Luis Orobio,Milenio
2490,Ok,Milenio
2491,"-Elon- JURÓ QUE JAMÁS VENDERÉ MIS ACCIONES DE TESLA…

-Tres Doritos después- MIRA twitter!!!!",Milenio
2492,Mentirosos perdió 100000 millones de dólares después de la compra de Twitter informense.,Milenio
2493,Y sera su peor inversión,Milenio
2494,Este wey es un transa verán,Milenio
2495,Sería bueno traer forenses de otros lugares ej. Estados Unidos.,Milenio
2496,"Mugres , de verdad que ofenden nuestra inteligencia😡",Milenio
2497,Si gracias ya a todo el mundo le quedo claro ya todos lo creemos si gracias muy amables,Milenio
2498,Ay Milenio ????,Milenio
2499,Mary Coco Garcia,Milenio
2500,Dudo mucho que haya caído accidentalmente,Milenio
2501,Que traigan forense de Estados Unidos,Milenio
2502,Se puede analizar el líquido ocular y no me salgan con q tampoco tenia,Milenio
2503,Ya no tienen otra cosa de que hablar la gente ya no les cree entiendan !!!,Milenio
2504,"CÓMO SABE QUE CAYÓ VIVA A LA CISTERNA SI NI SIQUIERA SABEN EL TIEMPO QUE TENÍA DE MUERTA Y CÓMO SABE QUE DENTRO DE LA CISTERNA SE LEVANTÓ ??? SI TODO ESO PASÓ EL MISMO DÍA QUE DESAPARECIÓ, CÓMO ES QUE LA “ENCONTRARON” 13 DÍAS DESPUÉS ?????",Milenio
2505,Toda la gran cantidad de miles de millones de mentiras saldrán porque de una mentira salen miles .Dios nos cuide de estos demonios es algo de lo más monstruoso .,Milenio
2506,Lo que dijo ese pelón no tiene sentido 😂😂😂😂 que estupidez ! Ese es el nivel de profesionales que trabajan en la fiscalía,Milenio
2507,Después de muerte la tiraron de cabeza ahy el golpe y porque no se analizó el pelo ? Ahy pueden saber si tenía drogas?,Milenio
2508,Quieren jugar con nuestra inteligencia sabemos que ka mataron y que hay gente del narco y la política involucrados,Milenio
2509,No estaba ahogada porque la.mataron en otro lugar. Y ahí la echaron muerta.,Milenio
2510,AZUCENA súper vendida!!! Ni siquiera un poco de sororidad!!!!,Milenio
2511,"Te me caíste del pedestal Azucena, te admiraba muchísimo entonces que alguien me explique si adentro de la cisterna se quitó el brassiere o que. No insulten la inteligencia de la gente x Dios.",Milenio
2512,No entiendo cómo es que no hay sangre. ¿?,Milenio
2513,Debanhi fue asesinada y el o los asesinos los proteje El gobierno de NL,Milenio
2514,Se ve corriendo por el lugar tal vez se estaba escondiendo de alguien y en una de esas se cayó a la cisterna en mi humilde opinión!!!,Milenio
2515,Bravo por el teatro que están armando para hacernos creer que su muerte fue culpa de ella😒,Milenio
2516,Y como saben que se levantó 🤔🤔🤦,Milenio
